username;hashtags;type;post_url;media_url;timestamp;date;comments;likes;caption;username_id;id;geotag_name;geotag_coordinates
itsdougthepug;;photo;https://www.instagram.com/p/BrAyeitBoqS;https://scontent-amt2-1.cdninstagram.com/vp/f362806e8928c4b022965f3ca0c123a7/5D3FF527/t51.2885-15/e35/46068654_277557322946118_7297152484654761674_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1544027236;5-12-2018 17:27;338;92555;“Me when the snow inconveniences me in any way” -Doug;272308462;1,92776E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq_JMMOBmKa;https://scontent-amt2-1.cdninstagram.com/vp/62293faf6d6134d606d285406d9d0024/5D3FA98F/t51.2885-15/e35/47080668_345052152957173_7317518543065300402_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543972036;5-12-2018 2:07;2058;183793;“‪How to be cozy AND fabulous” -Doug;272308462;1,9273E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq-S9tLhUjs;https://scontent-amt2-1.cdninstagram.com/vp/69361986dd19ee12d161be533e59d20e/5D4BA1CE/t51.2885-15/e35/47286152_200705840852344_6740421645232599723_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543943605;4-12-2018 18:13;926;103488;“‪Would u take me to Disney?‬” -Doug;272308462;1,92706E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq8ihL-h-Tq;https://scontent-amt2-1.cdninstagram.com/vp/721c891b2b230716367765718c09d16c/5D2FB4DE/t51.2885-15/e35/44721813_291007401527751_8808550788805369439_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543884651;4-12-2018 1:50;1671;156809;“‪I take my Christmas card photos seriously‬” -Doug;272308462;1,92657E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq7upVfBoMw;https://scontent-amt2-1.cdninstagram.com/vp/bd6bf57d2ce9946685b702cbe10fdbc8/5D4CEDA4/t51.2885-15/e35/47000931_279339752783759_3689802392774868998_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543857455;3-12-2018 18:17;317;97462;“‪Don’t frown, u will get wrinkles‬” -Doug;272308462;1,92634E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq585aGhMvu;https://scontent-amt2-1.cdninstagram.com/vp/1d702df62846cf44326e2d27a90731b7/5D454148/t51.2885-15/e35/46193177_732298863805901_4222413652016303354_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543797818;3-12-2018 1:43;545;107755;“‪When u see ur crush and ur dressed like an elf” -Doug;272308462;1,92584E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq5H6uHh4gb;https://scontent-amt2-1.cdninstagram.com/vp/af226dc587f09a189f83902b8cd4c311/5D4479B7/t51.2885-15/e35/46310196_2268148453467832_7416882087962927961_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543770042;2-12-2018 18:00;797;125840;“Somebunny loves u” -Doug;272308462;1,92561E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq3S2mABmem;https://scontent-amt2-1.cdninstagram.com/vp/0ee11f62d4ec3eeb38b0c7954f9a07e3/5D347356/t51.2885-15/e35/45339932_513283865837523_3801496175625277902_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543708666;2-12-2018 0:57;823;107848;“‪Getting my girl what she likes‬” -Doug;272308462;1,92509E+18;;
itsdougthepug;;video;https://www.instagram.com/p/Bq2kX0ihK1q;https://scontent-amt2-1.cdninstagram.com/vp/ea8bccf569bae71cdf66f995ff13093f/5CB26F9B/t51.2885-15/e15/46089632_2723043657709563_1407469210248106876_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543684330;1-12-2018 18:12;1647;129282;me waking up on december 1st 🌲;272308462;1,92489E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bq0wfJuBCO1;https://scontent-amt2-1.cdninstagram.com/vp/6d5dcca3efdfd84d84b3cbeb2b19b325/5D3A3FF3/t51.2885-15/e35/45540262_130455407950184_9055497343054113275_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543623539;1-12-2018 1:18;1233;120812;“‪Would u cancel ur plans to cuddle with me?‬” -Doug;272308462;1,92438E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqz-AQnBe53;https://scontent-amt2-1.cdninstagram.com/vp/3527ac59fd52f29c2d057b82e844d309/5D4A64BD/t51.2885-15/e35/45313137_1950224321734808_205617342743652492_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543597072;30-11-2018 17:57;1623;174316;“Thank u, next” -Doug;;;;
•;;;;;;;;;;;;;
"@arianagrande""";272308462;1,92415E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqxVV4KhTct;https://scontent-amt2-1.cdninstagram.com/vp/da15a83a7f4d92bb766e81cef774a392/5D3305E1/t51.2885-15/e35/46284897_296714640972122_7054817081727190191_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543508644;29-11-2018 17:24;525;103851;“‪In this car we play Christmas music‬” -Doug;272308462;1,92341E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqvuAuBBNUW;https://scontent-amt2-1.cdninstagram.com/vp/34c4b5738dfb85ac3b6866b639d1f068/5D2FA25C/t51.2885-15/e35/46145573_2125819714401394_175215721477161839_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543454469;29-11-2018 2:21;681;119776;“We go together like pugs and Uggs” -Doug;272308462;1,92296E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqu02c_hseN;https://scontent-amt2-1.cdninstagram.com/vp/c70728f33d119ed77c6ee2e3726d802f/5D2E8936/t51.2885-15/e35/45406644_330242417803368_3553841369062938240_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543424501;28-11-2018 18:01;457;79266;“‪I’m a cow‬” -Doug;272308462;1,92271E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqtAAvHB1SM;https://scontent-amt2-1.cdninstagram.com/vp/ed77f860e311caeaeff1714cb5bdfda6/5D3516C9/t51.2885-15/e35/46199928_147858096187958_1698483375596149452_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543363243;28-11-2018 1:00;345;91153;“‪When u have to pee but the seatbelt sign is on” -Doug;272308462;1,92219E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqsRiCdhFsX;https://scontent-amt2-1.cdninstagram.com/vp/da7fcbd138163a8f502cc27c19fa18f1/5D2DEF36/t51.2885-15/e35/45648797_1961653353923447_6589099605112534690_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543338875;27-11-2018 18:14;202;81056;“‪Is there something on my head?” -Doug;272308462;1,92199E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqqdif3BOqj;https://scontent-amt2-1.cdninstagram.com/vp/62fead97b147a73d20d50b86343edc3a/5D4F9EA8/t51.2885-15/e35/44836725_360049231225834_5755672406452356354_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543278061;27-11-2018 1:21;1509;175849;“‪Have u ever seen a more majestic creature‬” -Doug;272308462;1,92148E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqpo3tXBvUK;https://scontent-amt2-1.cdninstagram.com/vp/134c6113d1bee5004328c4b0e1e6b640/5D4FF284/t51.2885-15/e35/44830271_2715531045254834_7068462792028417596_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543250448;26-11-2018 17:40;1516;136231;“Don’t drink and shop online” -Doug;;;;
•;;;;;;;;;;;;;
"Last chance to get 25% off my entire merch store! Link in bio or dougthepugstore.com""";272308462;1,92125E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqn56qgBLgV;https://scontent-amt2-1.cdninstagram.com/vp/16af12ff63036b759df92ecdb174442e/5D4D8B38/t51.2885-15/e35/45887738_186300848983719_8538721912113362817_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543192276;26-11-2018 1:31;390;99218;“‪Happy Hottie-days” -Doug;272308462;1,92076E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqnKwJZhn7i;https://scontent-amt2-1.cdninstagram.com/vp/1dd3524856c8306ef8eebec331da0740/5D3EDB4F/t51.2885-15/e35/44439667_1467784586689272_683269351891803252_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543167548;25-11-2018 18:39;349;107200;“‪Started in my pjs now we’re here‬” -Doug;272308462;1,92055E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqlQ347BnBv;https://scontent-amt2-1.cdninstagram.com/vp/2a88832431523e2a0d29e81f3b4f02df/5D2CE4FE/t51.2885-15/e35/46535977_579452665831422_4222760724503316537_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543103648;25-11-2018 0:54;567;116875;“When ur reunited with ur high school best friend” -Doug;272308462;1,92002E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqkf7nWh5KI;https://scontent-amt2-1.cdninstagram.com/vp/096e083bd88885770145d68aa8054b85/5D35E7D0/t51.2885-15/e35/44715186_1931420410488308_3465473417588224466_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543077989;24-11-2018 17:46;554;145027;“‪I refuse to do anything today‬” -Doug;272308462;1,9198E+18;;
itsdougthepug;dougthepugxclaires;photo;https://www.instagram.com/p/BqiPkWdByMy;https://scontent-amt2-1.cdninstagram.com/vp/1a00d33ebcfd1c75002bbdca25928c04/5D2A7C25/t51.2885-15/e35/43986158_290344504923675_8594841612839981826_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543002301;23-11-2018 20:45;1268;160893;“Santa Pug is coming to town” -Doug;;;;
•;;;;;;;;;;;;;
"My limited edition Santa Dougable is now available at @clairesstores in-store and online! #dougthepugxclaires""";272308462;1,91916E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqhnJhpBMh0;https://scontent-amt2-1.cdninstagram.com/vp/175fb7e7f20daea5a50a7d33e1d34989/5D478F74/t51.2885-15/e35/44888742_2237275473214585_7544048214023767407_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542981109;23-11-2018 14:51;132;14714;‪BLACK FRIDAY SALE - my entire merch store is 25% OFF including my new limited edition Pugmas PJ pants! ‬;;;;
;;;;;;;;;;;;;
"LINK IN BIO or www.dougthepugstore.com""";272308462;1,91899E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqgSBVGhVuT;https://scontent-amt2-1.cdninstagram.com/vp/7ceb588aad43821f0dfadbf958896405/5D3FC39E/t51.2885-15/e35/45765149_297569197766701_177605544964690616_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542936478;23-11-2018 2:27;1306;172651;“‪I think I overdid it with all the dairy‬” -Doug;272308462;1,91861E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqf7LYcBKJn;https://scontent-amt2-1.cdninstagram.com/vp/ff2fa133f938bf36bda946db7ae4bad4/5D2AC89B/t51.2885-15/e35/45836215_214285612673350_7127767313275971651_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542924502;22-11-2018 23:08;606;113285;“‪Thankful for pugs‬” -Doug;272308462;1,91851E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqfNIA4BfSy;https://scontent-amt2-1.cdninstagram.com/vp/43c4dc55df95cae2aeb510456a13e07b/5D46E8A6/t51.2885-15/e35/44659455_321226852035136_5472400520865554159_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542900357;22-11-2018 16:25;2034;185207;“‪Never put a pug in charge of the turkey‬” -Doug;272308462;1,91831E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bqdl_bfhy-3;https://scontent-amt2-1.cdninstagram.com/vp/3dde57f943ad2cc4dde1515c594ecc97/5D323790/t51.2885-15/e35/44729388_1097974943698144_8725754307905541083_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542846285;22-11-2018 1:24;544;112726;“Pug in a pot” -Doug;272308462;1,91786E+18;;
itsdougthepug;;video;https://www.instagram.com/p/BqdI6nshCys;https://scontent-amt2-1.cdninstagram.com/vp/102a503ac81a8c3c7b0b5db1368e7566/5CB14E7D/t51.2885-15/e15/44630698_258098641731296_5390031622590468680_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542831216;21-11-2018 21:13;1524;100025;Can u believe Pugsgiving is tomorrow?;272308462;1,91773E+18;;
itsdougthepug;dougthepugxclaires;photo;https://www.instagram.com/p/Bqcy9Y3hP1B;https://scontent-amt2-1.cdninstagram.com/vp/f291deae5c23d28fac60bf2148db5c61/5D428BA7/t51.2885-15/e35/46391038_303767103813120_188275316373882073_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542819529;21-11-2018 17:58;898;117407;“Do u believe in Pugicorns?” -Doug;;;;
•;;;;;;;;;;;;;
My new plushies are available at @clairesstores in-store and online throughout North America and Europe! LINK IN BIO;" tag a friend who should get this for u! #dougthepugxclaires""";272308462;1,91763E+18;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqbA2mah4l-;https://scontent-amt2-1.cdninstagram.com/vp/6f9b2028fae27d2a6eb1d54455c80b9c/5D42571E/t51.2885-15/e35/46067056_321969088394320_7628977950856564827_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542759705;21-11-2018 1:21;1174;184478;“‪When ur relatives are already annoying u and u aren’t even with them yet‬” -Doug;272308462;1,91713E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqaQFgiB4Wy;https://scontent-amt2-1.cdninstagram.com/vp/23ed1aaa6ef8ed70a8bcef62e502b07c/5D3A5DE5/t51.2885-15/e35/46338094_479871429085839_5158343687122542352_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542734137;20-11-2018 18:15;397;96752;“When ur on break but ur Mom tries to wake u up early” -Doug;272308462;1,91692E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqYhaK3h18q;https://scontent-amt2-1.cdninstagram.com/vp/4f2d8990eb02a41f52b813b5d0f68c3e/5D4FE70A/t51.2885-15/e35/44451557_223341038386904_8944068776023105570_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542676110;20-11-2018 2:08;363;99176;“‪What are we toasting to?” -Doug;272308462;1,91643E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqXoTJfBk17;https://scontent-amt2-1.cdninstagram.com/vp/1667cdbe4e3510a7a151dbc8465ddc62/5D450545/t51.2885-15/e35/44542233_354269621996702_3818352165177120347_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542646168;19-11-2018 17:49;396;109280;“‪It’s Monday again” -Doug;272308462;1,91618E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqV6ZZNBLWz;https://scontent-amt2-1.cdninstagram.com/vp/45cfca95549df105a5ee5169977c8b33/5D31E800/t51.2885-15/e35/44685722_284574488843519_9047491504389333736_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542588548;19-11-2018 1:49;411;112173;“‪Me thinking about Thanksgiving food‬” -Doug;272308462;1,91569E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqVEguAheS_;https://scontent-amt2-1.cdninstagram.com/vp/0fb4432e2ef9d323499bc34b17ce0a65/5D4FF106/t51.2885-15/e35/44324162_784907725234791_8871677831943421016_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542560296;18-11-2018 17:58;884;151373;“‪When the view is nice but some food would be nicer‬” -Doug;272308462;1,91546E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqTWGRhh8l9;https://scontent-amt2-1.cdninstagram.com/vp/5342e5b86db256cd65675c104b29c457/5D3D191B/t51.2885-15/e35/44483901_321201628472467_825853426940052489_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542502408;18-11-2018 1:53;539;114766;“‪This booty’s on fiyaaa” -Doug;272308462;1,91497E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqShPhAh6rd;https://scontent-amt2-1.cdninstagram.com/vp/8774fc49b972d223230b15ef8cee2bf0/5D4DD317/t51.2885-15/e35/44429533_904971069712701_1966376326255667999_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542474696;17-11-2018 18:11;715;152912;“‪When u don’t know whether to be excited or complain” -Doug;272308462;1,91474E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqQp4CLhcuP;https://scontent-amt2-1.cdninstagram.com/vp/9a84b5034c803fd0e108647ed43bb4c8/5D3AF159/t51.2885-15/e35/44800591_587642845001618_8332462194216647480_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542412114;17-11-2018 0:48;801;122594;“‪Have u gotten ur Pugagonia jacket yet?‬” -Doug;272308462;1,91421E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqP5ys3hROk;https://scontent-amt2-1.cdninstagram.com/vp/68d921da3a213af4c775f1e071ddac29/5D490009/t51.2885-15/e35/43817364_464976310694482_1850337185707161398_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542386904;16-11-2018 17:48;297;94716;“‪I wake up this cute EVERY morning‬” -Doug;272308462;1,914E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqONDIKBvco;https://scontent-amt2-1.cdninstagram.com/vp/ba3915a86e541a7e8c25265a0577ec2f/5D35AD66/t51.2885-15/e35/44616346_2156919051037469_7971889499338777213_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542329891;16-11-2018 1:58;504;121494;“I could snuggle anywhere” -Doug;272308462;1,91352E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqNXNNbhofB;https://scontent-amt2-1.cdninstagram.com/vp/be372a353cadaebe66c587e3ffd45283/5D4A08DF/t51.2885-15/e35/45457774_2100546893330612_3785800521494709184_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542301662;15-11-2018 18:07;537;77142;“Give the gift of me this holiday season” -Doug;;;;
•;;;;;;;;;;;;;
It’s that time of year for u to get u and ur friends my new calendar! LINK IN BIO or on Amazon; Calendar Club;" etc.""";272308462;1,91329E+18;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqLvZhbhnCM;https://scontent-amt2-1.cdninstagram.com/vp/c26d584ad032356fe2d55084710cc3a3/5D2A0729/t51.2885-15/e35/44431804_184306942477026_41745979932832502_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542247237;15-11-2018 3:00;353;103365;“When a marshmallow roasts marshmallows” -Doug;;;;
•;;;;;;;;;;;;;
"Having a little post-wedding celebration at @ritzcarltonlaketahoe 🌲""";272308462;1,91283E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqK4l1xBAGF;https://scontent-amt2-1.cdninstagram.com/vp/c3704ee99bab5fe9d60d014b25b98a17/5D488CF1/t51.2885-15/e35/44444528_352360392195088_1470208514784092099_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542218502;14-11-2018 19:01;460;119973;“When the flight attendant announces that the WiFi doesn’t work on the plane” -Doug;272308462;1,91259E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqJEDw4BqGn;https://scontent-amt2-1.cdninstagram.com/vp/3f20b72a7c358900f26fb11cc9f5fe14/5D3F28C4/t51.2885-15/e35/43651970_1904536956521633_799126694876830531_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542157406;14-11-2018 2:03;3601;251466;“I’m always watching” -Doug;;;;
•;;;;;;;;;;;;;
"My custom throne was made by my friends at @syzygyevents 🖤""";272308462;1,91208E+18;;;;;;;;;;;
itsdougthepug;;video;https://www.instagram.com/p/BqIR6BTBarm;https://scontent-amt2-1.cdninstagram.com/vp/a74e44f27e4dd23230d302eb5412b1b8/5CB1DC09/t51.2885-15/e15/44227285_323340268462855_21924506060948839_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542131344;13-11-2018 18:49;668;50164;“When ur the greatest ring bearer of all time” -Doug;;;;
•;;;;;;;;;;;;;
Video @klasseyproductions ;;;;;;;;;;;;;
Officiant @jvn ;;;;;;;;;;;;;
Planning @ninthandeverett ;;;;;;;;;;;;;
Custom design @syzygyevents ;;;;;;;;;;;;;
"Venue @cheekwood""";272308462;1,91186E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqGfVxBBKKp;https://scontent-amt2-1.cdninstagram.com/vp/b631d40f040980e2423bf50c0aa39f59/5D2FD3EE/t51.2885-15/e35/43325895_1970560556338791_6899314507791236560_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542071046;13-11-2018 2:04;998;148204;The one and only @JVN officiated my parents wedding and u know we were both looking gorgeous! 📸: @victoriabonvicini;272308462;1,91135E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BqGEU6dB68g;https://scontent-amt2-1.cdninstagram.com/vp/81919ef9f098971197c025df9e0f6295/5D3CE256/t51.2885-15/e35/44839790_208052046644472_183678818738523995_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1542056883;12-11-2018 22:08;1438;189993;“When u have the best day of ur life” -Doug;;;;
•;;;;;;;;;;;;;
"My parents @lesliemosier and @robchianelli are officially married!! Thank u to everyone who made our day incredible💍 Photo by @victoriabonvicini""";272308462;1,91123E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqDHNrLh3fX;https://scontent-amt2-1.cdninstagram.com/vp/5e77813f4fb1695a056a4c1b92030a2f/5D3CE88A/t51.2885-15/e35/44309800_1775821289195626_3540882836453728548_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541957733;11-11-2018 18:35;476;91313;“I take my ring bearer duties seriously” -Doug •;;;;
"Today is the big day! Gotta guard these babies with my life""";272308462;1,9104E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqA_7Bdhhr7;https://scontent-amt2-1.cdninstagram.com/vp/04867122fd27c2d57e148d314e0684db/5D29C731/t51.2885-15/e35/43778873_1255631347972394_7409476592159290943_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541886802;10-11-2018 22:53;788;119026;“Here comes the…pug?” -Doug;;;;
•;;;;;;;;;;;;;
"My parents @lesliemosier and @robchianelli are getting married tomorrow! I hope there’s pizza at the wedding""";272308462;1,90981E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BqAbXDWhYsZ;https://scontent-amt2-1.cdninstagram.com/vp/820347d0b9cc2ae799407ca38c64a177/5D32B804/t51.2885-15/e35/43986007_945277399000050_934349695046113587_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541867633;10-11-2018 17:33;566;116364;“‪Reading through ur drunk texts like‬” -Doug;272308462;1,90965E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp-wfxXhh4Z;https://scontent-amt2-1.cdninstagram.com/vp/2fa8696b44214067d21830cd12d0253b/5D496538/t51.2885-15/e35/43097856_2160480260637591_2678582185062557996_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541811605;10-11-2018 2:00;507;107804;“‪Having some serious me time” -Doug;272308462;1,90918E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp94KXHhgsf;https://scontent-amt2-1.cdninstagram.com/vp/4d02c73c0b0ff0170292b39b7a80335a/5D492D82/t51.2885-15/e35/44911220_2179449365641922_5309298358959064613_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541782070;9-11-2018 17:47;1111;154491;“Tis the season to look amazing” -Doug;272308462;1,90893E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp8JGY7BFui;https://scontent-amt2-1.cdninstagram.com/vp/3bcafbaa6842d0bcd3e0501ca60ba960/5D43BD3C/t51.2885-15/e35/44366450_283800535584895_8030142613970811664_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541723841;9-11-2018 1:37;2069;182101;“‪Let’s get this bread‬” -Doug;272308462;1,90844E+18;;
itsdougthepug;tbt”;photo;https://www.instagram.com/p/Bp7SIdEBl0X;https://scontent-amt2-1.cdninstagram.com/vp/c31b6c81918227fe953fe6aab5998468/5D4DE142/t51.2885-15/e35/42381321_326525484810933_6444139219266177017_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541695022;8-11-2018 17:37;619;115190;“‪I was just a lil nugget #tbt” -Doug;272308462;1,9082E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp5jdnohRuT;https://scontent-amt2-1.cdninstagram.com/vp/c20b64893396aa37fe2e238575a5f64b/5D3CB8C1/t51.2885-15/e35/44409666_780308142301063_8886330858105742034_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541637000;8-11-2018 1:30;1112;103376;“‪My kinda smoothie‬” -Doug;272308462;1,90771E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp2_y0gBGoP;https://scontent-amt2-1.cdninstagram.com/vp/d214b89dd55884a85afbddbd15e3de21/5D3EDC33/t51.2885-15/e35/44669358_1239933622830499_1663232940019418494_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541551190;7-11-2018 1:39;1464;129778;“‪When ur stressed and shopping is the only thing that helps” -Doug;272308462;1,90699E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp1_EwRhacE;https://scontent-amt2-1.cdninstagram.com/vp/b1ed450ccc045d9a431e4039d73578a1/5D2F9F36/t51.2885-15/e35/45264462_546723012454242_2408076232302880151_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541517258;6-11-2018 16:14;493;112022;“If u have time to like my photos u have time to VOTE” -Doug;272308462;1,90671E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bp0cLHdBw5x;https://scontent-amt2-1.cdninstagram.com/vp/e17f10d466bd93bbe5d5eb87fabd2dfa/5D3EA447/t51.2885-15/e35/44367892_355205198358476_8715230919295215977_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541465406;6-11-2018 1:50;310;103686;“‪Be-leaf in urself‬” -Doug;272308462;1,90627E+18;;
itsdougthepug;;video;https://www.instagram.com/p/BpzmuvlBRRZ;https://scontent-amt2-1.cdninstagram.com/vp/f5d3ec2404d785d3ed65ad718e8b10e0/5CB13E5E/t51.2885-15/e15/44732500_331184817615147_8530420853030313634_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541437424;5-11-2018 18:03;1325;99604;“Me when I need attention or a back rub” -Doug;272308462;1,90604E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bpx3dHEhLyk;https://scontent-amt2-1.cdninstagram.com/vp/d91eb37c6ff106d7a3bc1f0ae203637a/5D43422F/t51.2885-15/e35/44296648_2143169406011797_4359244586864259823_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541379046;5-11-2018 1:50;617;116759;“‪Cozy but still got style” -Doug;272308462;1,90555E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/Bpw6YU0Bcwb;https://scontent-amt2-1.cdninstagram.com/vp/6bde146b1237c43175ea33e446ff0002/5D3F2C90/t51.2885-15/e35/44605424_327765774670773_6018919069208609480_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541347025;4-11-2018 16:57;1848;178480;“‪Shawty had them apple bottom jeans, boots with the fur” -Doug;272308462;1,90528E+18;;
